Instrument,EXPIR_DATE,PUT_CALL,STRIKE_PRC,CF_BID,CF_ASK,IMP_VOLT,DELTA,GAMMA,RHO,THETA,VEGA
/NDXd1725A6590.U,2025-04-17,5,16590,2145.4,2343.6,54.2237,0.9975,0.0,1.1894,-2.6095,0.1462
/NDXp1725A6590.U,2025-04-17,6,16590,0.0,1.0,53.2444,-0.002,0.0,-0.0027,-0.9988,0.1461
/NDXd1725A6600.U,2025-04-17,5,16600,2135.5,2333.6,54.3059,0.9973,0.0,1.1899,-2.6844,0.1463
/NDXp1725A6600.U,2025-04-17,6,16600,0.0,1.0,53.0067,-0.002,0.0,-0.0027,-0.9979,0.1462
/NDXd1725A6610.U,2025-04-17,5,16610,2125.5,2323.6,54.0464,0.9973,0.0,1.1906,-2.6797,0.1463
/NDXp1725A6610.U,2025-04-17,6,16610,0.0,1.0,52.769,-0.002,0.0,-0.0027,-0.997,0.1462
/NDXd1725A6620.U,2025-04-17,5,16620,2115.5,2313.6,53.787,0.9973,0.0,1.1914,-2.6749,0.1463
/NDXp1725A6620.U,2025-04-17,6,16620,0.0,1.0,52.5315,-0.002,0.0,-0.0027,-0.9961,0.1462
/NDXd1725A6625.U,2025-04-17,5,16625,2110.0,2308.6,51.9485,0.9982,0.0,1.1928,-2.2741,0.1462
/NDXp1725A6625.U,2025-04-17,6,16625,0.0,1.0,52.4128,-0.002,0.0,-0.0027,-0.9956,0.1463
/NDXd1725A6630.U,2025-04-17,5,16630,2105.4,2303.6,53.1862,0.9975,0.0,1.1923,-2.5905,0.1464
/NDXp1725A6630.U,2025-04-17,6,16630,0.0,1.0,52.2942,-0.002,0.0,-0.0027,-0.9951,0.1463
/NDXd1725A6640.U,2025-04-17,5,16640,2095.4,2293.6,52.9272,0.9975,0.0,1.193,-2.5857,0.1464
/NDXp1725A6640.U,2025-04-17,6,16640,0.0,1.0,52.0569,-0.002,0.0,-0.0027,-0.9942,0.1463
/NDXd1725A6650.U,2025-04-17,5,16650,2085.5,2283.7,53.3512,0.9972,0.0,1.1933,-2.7404,0.1465
/NDXp1725A6650.U,2025-04-17,6,16650,0.0,1.05,51.9907,-0.0021,0.0,-0.0029,-1.0332,0.1464
/NDXd1725A6660.U,2025-04-17,5,16660,2083.0,2273.7,65.467,0.988,0.0,1.1813,-7.5614,0.6072
/NDXp1725A6660.U,2025-04-17,6,16660,0.0,1.05,51.7537,-0.0021,0.0,-0.0029,-1.0322,0.1464
/NDXd1725A6670.U,2025-04-17,5,16670,2065.5,2263.7,52.8337,0.9972,0.0,1.1947,-2.7309,0.1465
/NDXp1725A6670.U,2025-04-17,6,16670,0.0,1.05,51.5169,-0.0021,0.0,-0.0029,-1.0313,0.1464
/NDXd1725A6675.U,2025-04-17,5,16675,2061.8,2258.7,56.6963,0.9953,0.0,1.1924,-3.7303,0.312
/NDXp1725A6675.U,2025-04-17,6,16675,0.0,1.05,51.3986,-0.0021,0.0,-0.0029,-1.0309,0.1465
/NDXd1725A6680.U,2025-04-17,5,16680,2055.5,2253.7,52.5752,0.9972,0.0,1.1954,-2.7261,0.1466
/NDXp1725A6680.U,2025-04-17,6,16680,0.0,1.05,51.2803,-0.0021,0.0,-0.0029,-1.0304,0.1465
/NDXd1725A6690.U,2025-04-17,5,16690,2045.5,2243.7,52.3168,0.9972,0.0,1.1962,-2.7214,0.1466
/NDXp1725A6690.U,2025-04-17,6,16690,0.0,1.05,51.0437,-0.0021,0.0,-0.0029,-1.0295,0.1465
/NDXd1725A6700.U,2025-04-17,5,16700,2037.9,2233.7,57.7847,0.9937,0.0,1.1921,-4.4391,0.3124
/NDXp1725A6700.U,2025-04-17,6,16700,0.0,1.05,50.8074,-0.0021,0.0,-0.0029,-1.0286,0.1465
/NDXd1725A6710.U,2025-04-17,5,16710,2025.4,2223.8,51.8005,0.9972,0.0,1.1976,-2.7119,0.1467
/NDXp1725A6710.U,2025-04-17,6,16710,0.05,1.1,50.9122,-0.0023,0.0,-0.0032,-1.1073,0.1466
/NDXd1725A6720.U,2025-04-17,5,16720,2015.4,2213.8,51.5426,0.9972,0.0,1.1983,-2.7071,0.1467
/NDXp1725A6720.U,2025-04-17,6,16720,0.05,1.1,50.676,-0.0023,0.0,-0.0032,-1.1064,0.1466
/NDXd1725A6725.U,2025-04-17,5,16725,2018.1,2208.8,63.7383,0.9875,0.0,1.1853,-7.6112,0.6082
/NDXp1725A6725.U,2025-04-17,6,16725,0.05,1.1,50.558,-0.0023,0.0,-0.0032,-1.1059,0.1467
/NDXd1725A6730.U,2025-04-17,5,16730,2013.4,2203.8,63.8396,0.9871,0.0,1.1852,-7.7665,0.6084
/NDXp1725A6730.U,2025-04-17,6,16730,0.05,1.1,50.44,-0.0023,0.0,-0.0032,-1.1055,0.1467
/NDXd1725A6740.U,2025-04-17,5,16740,1995.6,2193.8,51.7085,0.9968,0.0,1.1993,-2.857,0.1468
/NDXp1725A6740.U,2025-04-17,6,16740,0.05,1.1,50.2041,-0.0023,0.0,-0.0032,-1.1046,0.1467
/NDXd1725A6750.U,2025-04-17,5,16750,1985.6,2183.8,51.4509,0.9968,0.0,1.2,-2.8523,0.1469
/NDXp1725A6750.U,2025-04-17,6,16750,0.05,1.1,49.9684,-0.0024,0.0,-0.0032,-1.1037,0.1467
/NDXd1725A6760.U,2025-04-17,5,16760,1982.6,2173.8,62.3113,0.9879,0.0,1.1883,-7.3144,0.6087
/NDXp1725A6760.U,2025-04-17,6,16760,0.05,1.15,49.9031,-0.0024,0.0,-0.0034,-1.1426,0.1468
/NDXd1725A6770.U,2025-04-17,5,16770,1973.2,2163.9,62.5961,0.9871,0.0,1.1879,-7.6783,0.609
/NDXp1725A6770.U,2025-04-17,6,16770,0.05,1.15,49.6676,-0.0025,0.0,-0.0034,-1.1417,0.1468
/NDXd1725A6775.U,2025-04-17,5,16775,1960.0,2158.9,49.1055,0.9977,0.0,1.203,-2.442,0.1468
/NDXp1725A6775.U,2025-04-17,6,16775,0.05,1.15,49.5499,-0.0025,0.0,-0.0034,-1.1412,0.1468
/NDXd1725A6780.U,2025-04-17,5,16780,1962.7,2153.9,61.8958,0.9876,0.0,1.1894,-7.4034,0.6091
/NDXp1725A6780.U,2025-04-17,6,16780,0.05,1.15,49.4322,-0.0025,0.0,-0.0034,-1.1407,0.1469
/NDXd1725A6790.U,2025-04-17,5,16790,1945.7,2143.9,51.1022,0.9965,0.0,1.2024,-2.9926,0.1471
/NDXp1725A6790.U,2025-04-17,6,16790,0.05,1.15,49.197,-0.0025,0.0,-0.0034,-1.1398,0.1469
/NDXd1725A6800.U,2025-04-17,5,16800,1935.7,2133.9,50.8452,0.9965,0.0,1.2031,-2.9879,0.1471
/NDXp1725A6800.U,2025-04-17,6,16800,0.05,1.15,48.962,-0.0025,0.0,-0.0034,-1.1389,0.1469
/NDXd1725A6810.U,2025-04-17,5,16810,1933.9,2123.9,62.0118,0.9861,0.0,1.1895,-8.0161,0.6097
/NDXp1725A6810.U,2025-04-17,6,16810,0.05,1.2,48.8972,-0.0026,0.0,-0.0036,-1.1778,0.147
/NDXd1725A6820.U,2025-04-17,5,16820,1915.5,2113.9,49.6521,0.9968,0.0,1.205,-2.819,0.1471
/NDXp1725A6820.U,2025-04-17,6,16820,0.1,0.55,46.0256,-0.0015,0.0,-0.0021,-0.6784,0.0629
/NDXd1725A6825.U,2025-04-17,5,16825,1917.7,2109.0,60.6761,0.9872,0.0,1.1922,-7.4173,0.6098
/NDXp1725A6825.U,2025-04-17,6,16825,0.1,1.1,48.3749,-0.0025,0.0,-0.0035,-1.1366,0.147
/NDXd1725A6830.U,2025-04-17,5,16830,1905.7,2104.0,50.4149,0.9963,0.0,1.2051,-3.0533,0.1472
/NDXp1725A6830.U,2025-04-17,6,16830,0.1,1.2,48.5977,-0.0027,0.0,-0.0037,-1.2158,0.1471
/NDXd1725A6840.U,2025-04-17,5,16840,1895.7,2094.0,50.1584,0.9963,0.0,1.2058,-3.0486,0.1473
/NDXp1725A6840.U,2025-04-17,6,16840,0.1,1.2,48.3631,-0.0027,0.0,-0.0037,-1.2149,0.1471
/NDXd1725A6850.U,2025-04-17,5,16850,1885.8,2084.0,50.2416,0.9961,0.0,1.2062,-3.1235,0.1473
/NDXp1725A6850.U,2025-04-17,6,16850,0.1,1.25,48.2986,-0.0028,0.0,-0.0039,-1.2538,0.1471
/NDXd1725A6860.U,2025-04-17,5,16860,1875.8,2074.0,49.9854,0.9961,0.0,1.207,-3.1188,0.1474
/NDXp1725A6860.U,2025-04-17,6,16860,0.1,1.15,47.7245,-0.0027,0.0,-0.0036,-1.1732,0.1472
/NDXd1725A6870.U,2025-04-17,5,16870,1865.8,2064.0,49.7293,0.9961,0.0,1.2077,-3.114,0.1474
/NDXp1725A6870.U,2025-04-17,6,16870,0.15,1.25,47.9999,-0.0029,0.0,-0.004,-1.2918,0.1472
/NDXd1725A6875.U,2025-04-17,5,16875,1860.0,2059.0,46.8855,0.9975,0.0,1.2099,-2.4742,0.1472
/NDXp1725A6875.U,2025-04-17,6,16875,0.15,1.25,47.8828,-0.0029,0.0,-0.004,-1.2914,0.1473
/NDXd1725A6880.U,2025-04-17,5,16880,1855.8,2054.0,49.4735,0.9961,0.0,1.2084,-3.1093,0.1474
/NDXp1725A6880.U,2025-04-17,6,16880,0.15,1.25,47.7658,-0.0029,0.0,-0.004,-1.2909,0.1473
/NDXd1725A6890.U,2025-04-17,5,16890,1845.9,2044.0,49.5568,0.9959,0.0,1.2089,-3.1842,0.1475
/NDXp1725A6890.U,2025-04-17,6,16890,0.15,1.2,47.3621,-0.0029,0.0,-0.0039,-1.2502,0.1473
/NDXd1725A6900.U,2025-04-17,5,16900,1835.9,2034.0,49.3011,0.9959,0.0,1.2096,-3.1795,0.1475
/NDXp1725A6900.U,2025-04-17,6,16900,0.15,1.3,47.4678,-0.0031,0.0,-0.0042,-1.3289,0.1474
/NDXd1725A6910.U,2025-04-17,5,16910,1828.3,2024.0,53.2803,0.9923,0.0,1.2053,-4.7834,0.3142
/NDXp1725A6910.U,2025-04-17,6,16910,0.15,1.3,47.2341,-0.0031,0.0,-0.0042,-1.328,0.1474
/NDXd1725A6920.U,2025-04-17,5,16920,1822.9,2014.0,58.103,0.9866,0.0,1.198,-7.4408,0.6113
/NDXp1725A6920.U,2025-04-17,6,16920,0.2,1.25,47.0005,-0.0031,0.0,-0.0042,-1.3271,0.1474
/NDXd1725A6925.U,2025-04-17,5,16925,1810.0,2009.2,46.2896,0.9971,0.0,1.213,-2.6098,0.1474
/NDXp1725A6925.U,2025-04-17,6,16925,0.2,1.25,46.8838,-0.0031,0.0,-0.0042,-1.3266,0.1474
/NDXd1725A6930.U,2025-04-17,5,16930,1805.9,2004.0,48.535,0.9959,0.0,1.2117,-3.1652,0.1476
/NDXp1725A6930.U,2025-04-17,6,16930,0.2,1.25,46.7671,-0.0031,0.0,-0.0043,-1.3262,0.1475
/NDXd1725A6940.U,2025-04-17,5,16940,1795.1,1994.0,45.5685,0.9973,0.0,1.2143,-2.523,0.1474
/NDXp1725A6940.U,2025-04-17,6,16940,0.2,1.25,46.5339,-0.0031,0.0,-0.0043,-1.3252,0.1475
/NDXd1725A6950.U,2025-04-17,5,16950,1785.1,1984.0,45.3143,0.9973,0.0,1.2151,-2.5183,0.1474
/NDXp1725A6950.U,2025-04-17,6,16950,0.2,1.25,46.3007,-0.0031,0.0,-0.0043,-1.3243,0.1475
/NDXd1725A6960.U,2025-04-17,5,16960,1775.0,1974.0,44.721,0.9975,0.0,1.216,-2.4339,0.1474
/NDXp1725A6960.U,2025-04-17,6,16960,0.2,1.3,46.2372,-0.0032,0.0,-0.0044,-1.3633,0.1476
/NDXd1725A6970.U,2025-04-17,5,16970,1765.1,1964.0,44.8062,0.9973,0.0,1.2165,-2.5088,0.1475
/NDXp1725A6970.U,2025-04-17,6,16970,0.25,1.3,46.1737,-0.0033,0.0,-0.0046,-1.4022,0.1476
/NDXd1725A6975.U,2025-04-17,5,16975,1760.0,1959.3,45.357,0.9969,0.0,1.2163,-2.6658,0.1476
/NDXp1725A6975.U,2025-04-17,6,16975,0.25,1.3,46.0573,-0.0033,0.0,-0.0046,-1.4017,0.1476
/NDXd1725A6980.U,2025-04-17,5,16980,1755.0,1954.0,44.2133,0.9975,0.0,1.2175,-2.4244,0.1475
/NDXp1725A6980.U,2025-04-17,6,16980,0.2,1.3,45.7716,-0.0033,0.0,-0.0045,-1.3614,0.1476
/NDXd1725A6990.U,2025-04-17,5,16990,1745.1,1944.0,44.2986,0.9973,0.0,1.2179,-2.4993,0.1475
/NDXp1725A6990.U,2025-04-17,6,16990,0.2,1.35,45.7083,-0.0034,0.0,-0.0046,-1.4003,0.1477
/NDXd1725A7000.U,2025-04-17,5,17000,1736.0,1934.3,47.7134,0.9952,0.0,1.2157,-3.4201,0.3144
/NDXp1725A7000.U,2025-04-17,6,17000,0.25,1.35,45.645,-0.0035,0.0,-0.0048,-1.4393,0.1477
/NDXd1725A7010.U,2025-04-17,5,17010,1728.6,1924.4,51.738,0.9911,0.0,1.2108,-5.1882,0.3151
/NDXp1725A7010.U,2025-04-17,6,17010,0.3,1.35,45.5818,-0.0036,0.0,-0.0049,-1.4782,0.1478
/NDXd1725A7020.U,2025-04-17,5,17020,1718.6,1914.4,51.4733,0.991,0.0,1.2115,-5.1827,0.3152
/NDXp1725A7020.U,2025-04-17,6,17020,0.25,1.35,45.1804,-0.0035,0.0,-0.0048,-1.4374,0.1478
/NDXd1725A7025.U,2025-04-17,5,17025,1710.0,1909.4,44.4274,0.9967,0.0,1.2197,-2.7218,0.1478
/NDXp1725A7025.U,2025-04-17,6,17025,0.25,1.4,45.2335,-0.0036,0.0,-0.005,-1.4768,0.1478
/NDXd1725A7030.U,2025-04-17,5,17030,1708.6,1904.4,51.2087,0.991,0.0,1.2121,-5.1772,0.3153
/NDXp1725A7030.U,2025-04-17,6,17030,0.3,1.4,45.2865,-0.0037,0.0,-0.0051,-1.5162,0.1479
/NDXd1725A7040.U,2025-04-17,5,17040,1696.0,1894.4,46.8178,0.995,0.0,1.2183,-3.4638,0.3147
/NDXp1725A7040.U,2025-04-17,6,17040,0.3,1.45,45.2235,-0.0038,0.0,-0.0052,-1.5551,0.1479
/NDXd1725A7050.U,2025-04-17,5,17050,1688.7,1884.5,50.9971,0.9907,0.0,1.2131,-5.2975,0.3155
/NDXp1725A7050.U,2025-04-17,6,17050,0.35,1.4,44.9915,-0.0038,0.0,-0.0053,-1.5542,0.148
/NDXd1725A7060.U,2025-04-17,5,17060,1684.2,1874.5,55.5647,0.9836,0.0,1.2041,-8.2769,0.6138
/NDXp1725A7060.U,2025-04-17,6,17060,0.35,1.45,44.9287,-0.0039,0.0,-0.0054,-1.5931,0.148
/NDXd1725A7070.U,2025-04-17,5,17070,1666.0,1864.5,46.1872,0.9948,0.0,1.2202,-3.513,0.3149
/NDXp1725A7070.U,2025-04-17,6,17070,0.35,1.45,44.697,-0.004,0.0,-0.0054,-1.5922,0.148
/NDXd1725A7075.U,2025-04-17,5,17075,1670.6,1859.5,56.2769,0.9819,0.0,1.2028,-9.0093,0.6143
/NDXp1725A7075.U,2025-04-17,6,17075,0.35,1.45,44.5812,-0.004,0.0,-0.0055,-1.5917,0.1481
/NDXd1725A7080.U,2025-04-17,5,17080,1663.7,1854.6,54.6689,0.984,0.0,1.206,-8.0465,0.614
/NDXp1725A7080.U,2025-04-17,6,17080,0.4,1.5,44.8031,-0.0042,0.0,-0.0057,-1.671,0.1481
/NDXd1725A7090.U,2025-04-17,5,17090,1646.0,1844.6,45.8203,0.9946,0.0,1.2213,-3.5676,0.3151
/NDXp1725A7090.U,2025-04-17,6,17090,0.4,1.5,44.5716,-0.0042,0.0,-0.0057,-1.67,0.1481
/NDXd1725A7100.U,2025-04-17,5,17100,1636.0,1834.6,45.5578,0.9945,0.0,1.222,-3.5621,0.3151
/NDXp1725A7100.U,2025-04-17,6,17100,0.4,1.5,44.3403,-0.0042,0.0,-0.0058,-1.6691,0.1482
/NDXd1725A7110.U,2025-04-17,5,17110,1626.0,1824.7,45.454,0.9944,0.0,1.2225,-3.6223,0.3152
/NDXp1725A7110.U,2025-04-17,6,17110,0.4,1.55,44.2778,-0.0043,0.0,-0.0059,-1.708,0.1482
/NDXd1725A7120.U,2025-04-17,5,17120,1623.9,1814.7,53.7751,0.9833,0.0,1.208,-8.1712,0.6147
/NDXp1725A7120.U,2025-04-17,6,17120,0.45,1.55,44.1578,-0.0044,0.0,-0.0061,-1.7425,0.3151
/NDXd1725A7125.U,2025-04-17,5,17125,1610.5,1809.7,44.2676,0.9952,0.0,1.2247,-3.2856,0.3152
/NDXp1725A7125.U,2025-04-17,6,17125,0.45,1.55,44.0318,-0.0044,0.0,-0.0061,-1.7412,0.3151
/NDXd1725A7130.U,2025-04-17,5,17130,1606.0,1804.7,44.9296,0.9943,0.0,1.2239,-3.6113,0.3154
/NDXp1725A7130.U,2025-04-17,6,17130,0.45,1.55,43.9059,-0.0045,0.0,-0.0061,-1.7399,0.3151
/NDXd1725A7140.U,2025-04-17,5,17140,1596.0,1794.8,44.8261,0.9941,0.0,1.2244,-3.6715,0.3155
/NDXp1725A7140.U,2025-04-17,6,17140,0.5,1.6,43.8128,-0.0047,0.0,-0.0064,-1.803,0.3152
/NDXd1725A7150.U,2025-04-17,5,17150,1589.1,1784.8,49.1001,0.9893,0.0,1.2184,-5.6424,0.6141
/NDXp1725A7150.U,2025-04-17,6,17150,0.5,1.6,43.5611,-0.0047,0.0,-0.0064,-1.8005,0.3153
/NDXd1725A7160.U,2025-04-17,5,17160,1576.0,1774.8,44.3026,0.9941,0.0,1.2257,-3.6605,0.3156
/NDXp1725A7160.U,2025-04-17,6,17160,0.5,1.65,43.3889,-0.0048,0.0,-0.0066,-1.8308,0.3154
/NDXd1725A7170.U,2025-04-17,5,17170,1575.2,1764.9,53.5747,0.9811,0.0,1.2086,-8.9263,0.6157
/NDXp1725A7170.U,2025-04-17,6,17170,0.55,1.65,43.2168,-0.0049,0.0,-0.0067,-1.861,0.3155
/NDXd1725A7175.U,2025-04-17,5,17175,1564.5,1759.9,48.8005,0.9885,0.0,1.2191,-5.8868,0.6146
/NDXp1725A7175.U,2025-04-17,6,17175,0.55,1.65,43.0912,-0.0049,0.0,-0.0068,-1.8598,0.3155
/NDXd1725A7180.U,2025-04-17,5,17180,1556.0,1754.9,43.938,0.9939,0.0,1.2269,-3.7152,0.3158
/NDXp1725A7180.U,2025-04-17,6,17180,0.55,1.65,42.9656,-0.0049,0.0,-0.0068,-1.8585,0.3155
/NDXd1725A7190.U,2025-04-17,5,17190,1546.0,1744.9,43.6767,0.9939,0.0,1.2276,-3.7097,0.3158
/NDXp1725A7190.U,2025-04-17,6,17190,0.6,1.7,42.8729,-0.0051,0.0,-0.0071,-1.9216,0.3156
/NDXd1725A7200.U,2025-04-17,5,17200,1536.0,1735.0,43.5739,0.9937,0.0,1.228,-3.7699,0.3159
/NDXp1725A7200.U,2025-04-17,6,17200,1.3,1.7,43.7302,-0.0064,0.0,-0.0088,-2.3789,0.316
/NDXd1725A7210.U,2025-04-17,5,17210,1526.0,1725.0,43.3129,0.9936,0.0,1.2287,-3.7643,0.316
/NDXp1725A7210.U,2025-04-17,6,17210,0.65,1.75,42.5295,-0.0054,0.0,-0.0074,-1.9822,0.3158
/NDXd1725A7220.U,2025-04-17,5,17220,1516.9,1715.1,44.6332,0.9919,0.0,1.2271,-4.4157,0.3164
/NDXp1725A7220.U,2025-04-17,6,17220,0.65,1.75,42.2788,-0.0054,0.0,-0.0074,-1.9796,0.3159
/NDXd1725A7225.U,2025-04-17,5,17225,1510.9,1710.0,42.7635,0.9938,0.0,1.23,-3.6904,0.3161
/NDXp1725A7225.U,2025-04-17,6,17225,0.65,1.8,42.2327,-0.0055,0.0,-0.0076,-2.0112,0.3159
/NDXd1725A7230.U,2025-04-17,5,17230,1506.0,1705.1,42.9496,0.9934,0.0,1.2298,-3.819,0.3162
/NDXp1725A7230.U,2025-04-17,6,17230,0.7,1.8,42.1866,-0.0056,0.0,-0.0077,-2.0427,0.316
/NDXd1725A7240.U,2025-04-17,5,17240,1498.7,1695.2,46.5621,0.9889,0.0,1.2243,-5.5637,0.6154
/NDXp1725A7240.U,2025-04-17,6,17240,0.7,1.8,41.9362,-0.0057,0.0,-0.0078,-2.0402,0.316
/NDXd1725A7250.U,2025-04-17,5,17250,1486.0,1685.0,42.2705,0.9935,0.0,1.2315,-3.7423,0.3163
/NDXp1725A7250.U,2025-04-17,6,17250,0.75,1.85,41.8441,-0.0059,0.0,-0.008,-2.1033,0.3162
/NDXd1725A7260.U,2025-04-17,5,17260,1476.0,1675.2,42.3264,0.9932,0.0,1.2317,-3.8682,0.3164
/NDXp1725A7260.U,2025-04-17,6,17260,0.75,1.85,41.5939,-0.0059,0.0,-0.0081,-2.1007,0.3162
/NDXd1725A7270.U,2025-04-17,5,17270,1474.1,1665.0,49.937,0.9815,0.0,1.2163,-8.3064,0.6171
/NDXp1725A7270.U,2025-04-17,6,17270,1.35,1.9,42.3711,-0.0071,0.0,-0.0098,-2.5252,0.3165
/NDXd1725A7275.U,2025-04-17,5,17275,1469.9,1660.0,50.4442,0.9805,0.0,1.2152,-8.728,0.6173
/NDXp1725A7275.U,2025-04-17,6,17275,0.8,1.9,41.377,-0.0061,0.0,-0.0084,-2.1626,0.3164
/NDXd1725A7280.U,2025-04-17,5,17280,1456.0,1655.0,41.4904,0.9935,0.0,1.2335,-3.7258,0.3164
/NDXp1725A7280.U,2025-04-17,6,17280,0.8,1.95,41.3311,-0.0063,0.0,-0.0086,-2.1942,0.3164
/NDXd1725A7290.U,2025-04-17,5,17290,1446.0,1645.0,41.2306,0.9935,0.0,1.2342,-3.7203,0.3165
/NDXp1725A7290.U,2025-04-17,6,17290,0.85,1.95,41.1604,-0.0064,0.0,-0.0087,-2.2244,0.3165
/NDXd1725A7300.U,2025-04-17,5,17300,1436.0,1635.1,41.129,0.9932,0.0,1.2346,-3.7805,0.3166
/NDXp1725A7300.U,2025-04-17,6,17300,0.9,2.0,41.0687,-0.0066,0.0,-0.009,-2.2876,0.3166
/NDXd1725A7310.U,2025-04-17,5,17310,1434.2,1625.1,48.9734,0.9809,0.0,1.2183,-8.3779,0.6177
/NDXp1725A7310.U,2025-04-17,6,17310,0.9,2.05,40.8982,-0.0067,0.0,-0.0092,-2.3179,0.3167
/NDXd1725A7320.U,2025-04-17,5,17320,1417.4,1615.2,42.976,0.9906,0.0,1.2324,-4.7548,0.3173
/NDXp1725A7320.U,2025-04-17,6,17320,0.95,2.05,40.7278,-0.0069,0.0,-0.0094,-2.3481,0.3168
/NDXd1725A7325.U,2025-04-17,5,17325,1419.3,1610.0,48.552,0.9807,0.0,1.2192,-8.3648,0.6179
/NDXp1725A7325.U,2025-04-17,6,17325,0.95,2.1,40.6821,-0.007,0.0,-0.0096,-2.3797,0.3168
/NDXd1725A7330.U,2025-04-17,5,17330,1414.4,1605.2,48.6543,0.9803,0.0,1.219,-8.5202,0.6181
/NDXp1725A7330.U,2025-04-17,6,17330,1.0,2.1,40.6364,-0.0071,0.0,-0.0097,-2.4113,0.3169
/NDXd1725A7340.U,2025-04-17,5,17340,1396.4,1595.2,40.8808,0.9922,0.0,1.2361,-4.0869,0.3171
/NDXp1725A7340.U,2025-04-17,6,17340,1.0,2.15,40.4661,-0.0072,0.0,-0.0099,-2.4416,0.3169
/NDXd1725A7350.U,2025-04-17,5,17350,1394.5,1585.3,48.2548,0.9799,0.0,1.2198,-8.6092,0.6184
/NDXp1725A7350.U,2025-04-17,6,17350,1.05,2.15,40.296,-0.0074,0.0,-0.0101,-2.4718,0.317
/NDXd1725A7360.U,2025-04-17,5,17360,1384.5,1575.3,47.9744,0.9798,0.0,1.2204,-8.6004,0.6185
/NDXp1725A7360.U,2025-04-17,6,17360,1.1,2.2,40.2049,-0.0076,0.0,-0.0104,-2.535,0.3171
/NDXd1725A7370.U,2025-04-17,5,17370,1374.6,1565.4,47.8558,0.9794,0.0,1.2206,-8.6982,0.6187
/NDXp1725A7370.U,2025-04-17,6,17370,1.15,2.25,40.1138,-0.0078,0.0,-0.0107,-2.5981,0.3172
/NDXd1725A7375.U,2025-04-17,5,17375,1361.3,1560.0,39.5021,0.9927,0.0,1.2392,-3.8706,0.3171
/NDXp1725A7375.U,2025-04-17,6,17375,1.15,2.25,39.9895,-0.0078,0.0,-0.0107,-2.5968,0.3173
/NDXd1725A7380.U,2025-04-17,5,17380,1364.6,1555.4,47.5757,0.9793,0.0,1.2212,-8.6894,0.6189
/NDXp1725A7380.U,2025-04-17,6,17380,1.15,2.3,39.944,-0.008,0.0,-0.0109,-2.6284,0.3173
/NDXd1725A7390.U,2025-04-17,5,17390,1346.2,1545.5,39.7449,0.9919,0.0,1.2392,-4.1251,0.3174
/NDXp1725A7390.U,2025-04-17,6,17390,1.2,2.3,39.7743,-0.0081,0.0,-0.0111,-2.6587,0.3174
/NDXd1725A7400.U,2025-04-17,5,17400,1336.8,1535.5,40.4312,0.9907,0.0,1.2384,-4.5137,0.3177
/NDXp1725A7400.U,2025-04-17,6,17400,1.25,2.35,39.6835,-0.0083,0.0,-0.0114,-2.7218,0.3175
/NDXd1725A7410.U,2025-04-17,5,17410,1326.5,1525.6,39.8582,0.9911,0.0,1.2395,-4.3768,0.3177
/NDXp1725A7410.U,2025-04-17,6,17410,1.3,2.4,39.5927,-0.0086,0.0,-0.0117,-2.7849,0.3176
/NDXd1725A7420.U,2025-04-17,5,17420,1317.1,1515.6,40.5439,0.9899,0.0,1.2387,-4.7655,0.318
/NDXp1725A7420.U,2025-04-17,6,17420,1.35,2.45,39.502,-0.0088,0.0,-0.012,-2.848,0.3177
/NDXd1725A7425.U,2025-04-17,5,17425,1313.5,1510.0,41.064,0.9885,0.0,1.2372,-5.1889,0.6176
/NDXp1725A7425.U,2025-04-17,6,17425,1.35,2.45,39.378,-0.0088,0.0,-0.0121,-2.8468,0.3178
/NDXd1725A7430.U,2025-04-17,5,17430,1315.9,1505.7,46.8352,0.9767,0.0,1.2212,-9.3023,1.1019
/NDXp1725A7430.U,2025-04-17,6,17430,1.4,2.5,39.4113,-0.009,0.0,-0.0124,-2.9112,0.3178
/NDXd1725A7440.U,2025-04-17,5,17440,1296.5,1495.7,39.2417,0.9907,0.0,1.2413,-4.426,0.3179
/NDXp1725A7440.U,2025-04-17,6,17440,1.45,2.55,39.3208,-0.0093,0.0,-0.0127,-2.9743,0.3179
/NDXd1725A7450.U,2025-04-17,5,17450,1286.5,1485.8,39.1413,0.9905,0.0,1.2417,-4.4862,0.318
/NDXp1725A7450.U,2025-04-17,6,17450,1.5,2.6,39.2303,-0.0095,0.0,-0.013,-3.0374,0.318
/NDXd1725A7460.U,2025-04-17,5,17460,1276.6,1475.8,39.041,0.9903,0.0,1.2421,-4.5464,0.3181
/NDXp1725A7460.U,2025-04-17,6,17460,1.55,2.65,39.1398,-0.0097,0.0,-0.0133,-3.1006,0.3182
/NDXd1725A7470.U,2025-04-17,5,17470,1266.6,1465.9,38.9408,0.9901,0.0,1.2425,-4.6066,0.3182
/NDXp1725A7470.U,2025-04-17,6,17470,1.6,2.7,39.0494,-0.01,0.0,-0.0137,-3.1637,0.3183
/NDXd1725A7475.U,2025-04-17,5,17475,1262.1,1460.9,39.2711,0.9891,0.0,1.2416,-4.8789,0.618
/NDXp1725A7475.U,2025-04-17,6,17475,1.65,2.7,38.9655,-0.0101,0.0,-0.0138,-3.1889,0.6179
/NDXd1725A7480.U,2025-04-17,5,17480,1258.5,1455.9,40.2646,0.9867,0.0,1.2386,-5.6201,0.6186
