STRIKE_PRC,1,30,65,93,121,156,184,219,247,275,310,338
18190,29.9499,,,,,,,,,,,
18200,29.9247,31.619,29.618,28.8368,28.1898,27.5084,26.9899,26.5938,26.2172,25.7043,25.3376,25.1206
18210,29.7544,,,,,,,,,,,
18220,29.6567,,,,,,,,,,,
18225,29.6714,31.4986,29.4871,,,,,,,,,
18230,29.5954,,,,,,,,,,,
18240,29.5523,,,,,,,,,,,
18250,29.473,31.4267,29.3682,,,,,,,,,
18260,29.3938,,,,,,,,,,,
18270,29.3146,,,,,,,,,,,
18275,29.3475,31.3449,29.2521,,,,,,,,,
18280,29.326,,,,,,,,,,,
18290,29.265,,,,,,,,,,,
18300,29.2765,31.2657,29.1383,28.4742,27.8883,27.2585,26.7686,26.3989,26.0362,25.5317,25.1991,24.9634
18310,29.2244,,,,,,,,,,,
18320,29.0888,,,,,,,,,,,
18325,28.9948,31.1893,29.03,,,,,,,,,
18330,28.9533,,,,,,,,,,,
18340,28.7656,,,,,,,,,,,
18350,28.6434,31.0996,28.9215,,,,,,,,,
18360,28.5214,,,,,,,,,,,
18370,28.4647,,,,,,,,,,,
18375,28.3842,30.9176,28.8213,,,,,,,,,
18380,28.382,,,,,,,,,,,
18390,28.2602,,,,,,,,,,,
18400,28.2038,30.7313,28.7194,28.1461,27.6196,27.0355,26.5574,26.2176,25.8714,25.377,25.0575,24.8415
18410,28.1865,,,,,,,,,,,
18420,28.1171,,,,,,,,,,,
18425,28.0498,30.5664,28.6169,,,,,,,,,
18430,28.0868,,,,,,,,,,,
18440,28.1086,,,,,,,,,,,
18450,28.0524,30.3902,28.5222,,,,,,,,,
18460,28.0022,,,,,,,,,,,
18470,27.8275,,,,,,,,,,,
18475,27.7759,30.2353,28.429,,,,,,,,,
18480,27.7346,,,,,,,,,,,
18490,27.5499,,,,,,,,,,,
18500,27.4674,30.0668,28.3461,27.8522,27.3665,26.8262,26.3746,26.0597,25.7261,25.2287,24.909,24.7407
18510,27.385,,,,,,,,,,,
18520,27.3027,,,,,,,,,,,
18525,27.2615,29.9311,28.2541,,,,,,,,,
18530,27.2204,,,,,,,,,,,
18540,27.1382,,,,,,,,,,,
18550,27.0969,29.7864,28.1716,,,,,,,,,
18560,27.0759,,,,,,,,,,,
18570,27.004,,,,,,,,,,,
18575,27.0037,29.6467,28.0952,,,,,,,,,
18580,27.0034,,,,,,,,,,,
18590,26.9242,,,,,,,,,,,
18600,26.801,29.535,28.0134,27.5947,27.1526,26.6504,26.2148,25.9113,25.5889,25.1092,24.7983,24.6365
18610,26.6173,,,,,,,,,,,
18620,26.5115,,,,,,,,,,,
18625,26.4544,29.389,27.947,,,,,,,,,
18630,26.38,,,,,,,,,,,
18640,26.2313,,,,,,,,,,,
18650,26.1604,29.2709,27.8704,,,,,,,,,
18660,26.0896,,,,,,,,,,,
18670,26.0102,,,,,,,,,,,
18675,25.9533,29.1761,27.8047,,,,,,,,,
18680,25.9482,,,,,,,,,,,
18690,25.9034,,,,,,,,,,,
18700,25.8501,29.0218,27.7387,27.3638,26.9638,26.4848,26.0692,25.7759,25.4707,24.9805,24.694,24.5203
18725,25.6431,28.9206,27.6785,,,,,,,,,
18750,25.2475,28.8265,27.6212,,,,,,,,,
18775,24.9559,28.7693,27.5668,,,,,,,,,
18800,24.7915,28.7076,27.5145,27.1844,26.7995,26.3456,25.9462,25.6649,25.3671,24.8816,24.6072,24.4449
18825,24.6828,28.6141,27.4691,,,,,,,,,
18850,24.3192,28.4154,27.3519,,,,,,,,,
18875,23.9586,28.2339,27.2265,,,,,,,,,
18900,23.7248,28.0801,27.0983,26.8347,26.4943,26.0769,25.6941,25.433,25.1526,24.6772,24.4091,24.2671
18925,23.578,27.9266,26.9799,,,,,,,,,
18950,23.2919,27.7373,26.8774,,,,,,,,,
18975,22.9561,27.5824,26.7454,,,,,,,,,
19000,22.7821,27.4323,26.6341,26.4263,26.1311,25.7556,25.4062,25.1769,24.9001,24.4271,24.182,24.0543
19025,22.6763,27.2918,26.5251,,,,,,,,,
19050,21.8342,27.156,26.4232,,,,,,,,,
19075,21.8894,27.0319,26.3242,,,,,,,,,
19100,22.1913,26.9125,26.2342,26.0627,25.8028,25.4632,25.1363,24.9287,24.6635,24.2171,23.9957,23.8494
19125,22.0782,26.8003,26.1362,,,,,,,,,
19150,21.8999,26.6995,26.0451,,,,,,,,,
19175,21.6758,26.6057,25.961,,,,,,,,,
19200,21.5897,26.5189,25.8813,25.7589,25.5065,25.1943,24.8984,24.6856,24.4435,23.9999,23.7945,23.6862
19225,21.6783,26.4054,25.8012,,,,,,,,,
19250,20.7044,26.366,25.7281,,,,,,,,,
19275,19.8175,26.1694,25.6597,,,,,,,,,
19300,21.8578,25.9782,25.5936,25.4556,25.2408,24.9502,24.661,24.4855,24.2419,23.7981,23.604,23.5127
19325,21.7053,25.8067,25.5303,,,,,,,,,
19350,20.9532,25.6212,25.4732,,,,,,,,,
19375,22.8753,25.5179,25.4178,,,,,,,,,
19400,23.0803,25.3406,25.3687,25.2135,25.0073,24.7337,24.4558,24.2814,24.0525,23.6245,23.4476,23.3479
19425,21.5525,25.2284,25.3085,,,,,,,,,
19450,22.1137,25.0807,25.1514,,,,,,,,,
19475,21.8848,24.6086,25.0219,,,,,,,,,
19500,22.0297,24.803,24.8976,25.0137,24.8057,24.5417,24.2741,24.1025,23.8828,23.4497,23.2877,23.1912
19525,22.1326,24.3304,24.7727,,,,,,,,,
19550,22.5662,24.6245,24.659,,,,,,,,,
19575,21.744,24.068,24.5473,,,,,,,,,
19600,22.3618,24.4872,24.4408,24.6063,24.641,24.3735,24.1109,23.9466,23.7333,23.3004,23.1518,23.0699
19625,22.8319,25.3395,24.3609,,,,,,,,,
19650,22.6424,24.1739,24.2615,,,,,,,,,
19675,26.4161,24.0629,24.1689,,,,,,,,,
19700,25.3365,23.8416,24.0571,24.1969,24.2487,24.2267,23.9713,23.8067,23.5973,23.1753,23.0166,22.9444
19725,26.61,23.7038,23.9944,,,,,,,,,
19750,26.9285,23.5498,23.8944,,,,,,,,,
19775,35.7686,23.4623,23.8386,,,,,,,,,
19800,22.5423,23.3092,23.749,23.8331,23.8816,23.8732,23.7614,23.6884,23.4781,23.0553,22.9071,22.8093
19825,32.6095,23.2498,23.7016,,,,,,,,,
19850,33.3207,23.1797,23.6237,,,,,,,,,
19875,29.3308,23.0605,23.6315,,,,,,,,,
19900,34.8229,23.0044,23.475,23.5223,23.5556,23.5522,23.4553,23.4662,23.3532,22.932,22.7895,22.7375
19925,35.2004,22.9513,23.5377,,,,,,,,,
19950,28.7501,22.8461,23.2952,,,,,,,,,
19975,28.9181,22.5975,23.2694,,,,,,,,,
20000,37.3201,22.5187,23.0708,23.2649,23.269,23.2622,23.1693,23.1914,23.0798,22.7248,22.6705,22.6515
20025,,22.3713,23.0454,,,,,,,,,
20050,,22.2657,22.8066,,,,,,,,,
20075,,22.1295,22.7723,,,,,,,,,
20100,39.2678,22.0211,22.6131,23.0588,23.0212,23.0017,22.9097,22.9286,22.8307,22.4769,22.4532,22.4592
20125,,21.9507,22.6593,,,,,,,,,
20150,,22.2937,22.5119,,,,,,,,,
20175,,21.8106,22.4857,,,,,,,,,
20200,,21.7647,22.3501,22.6485,22.8314,22.7723,22.6771,22.6919,22.5981,22.2453,22.2225,22.2465
20225,,21.7291,22.2613,,,,,,,,,
20250,,21.6519,22.1857,,,,,,,,,
20275,,21.4623,22.1343,,,,,,,,,
20300,29.3933,21.6042,22.0904,22.2332,22.5981,22.5692,22.4672,22.4825,22.3864,22.0227,21.9996,22.0419
20325,,21.2105,22.0173,,,,,,,,,
20350,,21.1108,21.9774,,,,,,,,,
20375,,21.0347,21.9852,,,,,,,,,
20400,,20.9218,21.7765,21.8772,22.1893,22.4025,22.2873,22.2938,22.1928,21.8207,21.8276,21.831
20425,,20.8647,21.7366,,,,,,,,,
20450,,21.3796,21.7896,,,,,,,,,
20475,,20.7694,21.405,,,,,,,,,
20500,,20.6762,21.3197,21.5931,21.8182,22.1676,22.1264,22.1221,22.0187,21.6546,21.6286,21.6503
20525,,20.7206,21.2002,,,,,,,,,
20550,,20.5814,21.111,,,,,,,,,
20575,,20.4338,21.006,,,,,,,,,
